tweet_id,tweet,date
1399139221621952514,"Asla inanmadım anlayacaklarını
Hep anlatmaya çalıştım
Fakat
Umutsuzca vazgeçtim her seferinde
Kendime engel olmak için müthiş bahanelerim vardı",2021-05-31 02:02:39
1399168757050662913,"⛓️|| 04:00 ||⛓️
""... Bizim kurşun asker, 
sevinçle kollarını açıp prensesini kucaklamış. 
Artık onlar için yeni bir hayat başlıyormuş.""",2021-05-31 04:00:01
1399198978894401539,"Mutlu olan herkes uyuyor şimdi
Mutsuzlara selam olsun:/ 06:00",2021-05-31 06:00:07
1399265249014976512,Günaydın.. Çocukları çokça seviyorum. 💕,2021-05-31 10:23:27
1399315965184253953,Sevememekle lanetlenmiş gibiyim,2021-05-31 13:44:58
1399322901111791616,Gerçekleşmiyeceğini bildiğin bir hayali düşlemek ne acı,2021-05-31 14:12:32
1399353747625680897,"Şimdi uzaklardasın
Bensiz sevdalardasın
Söyle söyle güneşin kızı
Ne yapmaktasın?",2021-05-31 16:15:06
1399380970126688256,1 Haziran 00.00 da icon değişicem bu icondan hiç ayrılmak istemiyorum ama diğer iconlardan hevesimi almalıyım. Sonrasında bu icona geri dönücem 😌,2021-05-31 18:03:17
1399402673154277381,Umutlarım vardı fakat bak elimden aldılar,2021-05-31 19:29:31
1399414910241722377,"Bu gün Pabci oynadım indi istəsəz adım ölümgecesi və THE666savasTHE di
     Calı acanda gəlin bugün 11:00 gecə
Səhər isə 5də gözləyirəm",2021-05-31 20:18:09
1399415208276369415,Reis 22.00 ne ya gözünü seveyim ağlicam pazar günü niye evdeyiz,2021-05-31 20:19:20
1399417631401201664,"Lisede bile gezme iznim 24.00’a kadardı. 40 yaşında, eve giriş saatim 22 oldu diye seviniyorum🤦🏼‍♀️",2021-05-31 20:28:57
1399418091151544326,"Cumartesi de dahil olmak üzere, gece 22:00’ye kadar dışarıda olabileceğine sevinecek hale gelmek. Ah sarı öküz ah...",2021-05-31 20:30:47
1399420256834162696,Halı sahaların 21:00’a kadar açık olduğuna sevinen hiç halı sahaya falan gitmemiştir aq,2021-05-31 20:39:23
1399421023326457873,Bar-meyhane esnafı hepten çöktü. TR'de vatandaş saate bakarak değil havanın kararıp kararmadığına bakarak bara gider. Yazın asıl iş 21:00'den sonra yapılır. Bir de işin turizm kısmı var ki tam rezalet. Demek ki hepten kestiler umudu turizm gelirinden.,2021-05-31 20:42:26
1399424168882495495,22.00 den sonra dışarıdak bir turist nanik yaparsa diye korkum çarşı karışır,2021-05-31 20:54:56
1399425273867681800,Bu virüs neden her gece saat 22:00 sonrasını ve Pazar gününü seviyor🙄.  Bi sal artık bizi ya :(,2021-05-31 20:59:20
1399427473104908296,Tüm sosyal medyayı bırakıp sabah saat 7.45 de evden çıkıp saat 21.00 da eve geldim yorgunluğun ve boş gezmenin mutluluğu var,2021-05-31 21:08:04
1399431160825106437,"22.00'den sonra balığın yanında rakı içilir, fıstıkla bira gider, göz göze gelinir, bağıra bağıra şarkı söylenir, sımsıkı sarılınır, dertler paylaşılır. Bu da zaten bu zihniyet için bir virüstür..",2021-05-31 21:22:43
1399432005323010048,“Yaz geldi insanları evde tutmak anlamsız”. O kadar haklı bir cümleki. Gel görki ben yazın evden 21:00 da çıkıyorum. Hiç mutlu değilim hiç..,2021-05-31 21:26:04
1399432114140028933,"Okullarda tüm seviyeleri aç, düğün-nişan serbest bırak. Ama akşam 22.00’de eve girelim. Pazar günü tüm gün evde oturalım. Söylenecek söz yok gerçekten.",2021-05-31 21:26:30
1399432667297353729,"Galiba virüs gece hayatına iyice alıştı. 

Artık saat 22.00’den sonra ortamlara akmaya başlıyor.

Şunu disipline edecek, büyüklere saygıyı, küçüklere sevgiyi, her önüne gelene bulaşmamayı öğretecek bir hayırsever yok mu?",2021-05-31 21:28:42
1399435898048163857,"Sigarasını çok severdi,
Yaktığı şeyleri severdi aslında 
Beni niye sevmedi anlamadım.",2021-05-31 21:41:33
1399436453491490819,"Benden sonra
Sana kadar
İçimde öyle bir boşluk var...",2021-05-31 21:43:45
1399437889256181770,"Ölümü gösterip sıtmaya razı etmek.
22.00 sevindik değil mi?  Diğer rezillikler  kimsenin umrunda değil....",2021-05-31 21:49:27
1399438304320364547,"Yaz sezonunu hevesle bekleyen Turizmciler için ve yaz, sezonunda 24 saat yaşayan Bodrum için saat 21.00 'de kapanma hayal kırıklığıdır. Bölgemizde Salgın dip noktadadır ve Yayılım düşmüştür. Bir Anadolu şehri için saat 21.00 normal olabilir ama Bodrum' da hayat ancak başlıyor .",2021-05-31 21:51:06
1399441212105428995,22:00'dan sonra bulaşmayan virüsü seveyim..,2021-05-31 22:02:39
1399443932745027585,Okullar açılıyor herkes ne yapacağım ben diyor bazıları da 1 hazıranda heryerde açılıyor diye seviniyor naneyi yedik 😂😂,2021-05-31 22:13:28
1399444283938250754,Herkes “neden 22:00?” diyor. Bizi de yaşam tarzımızı da sevmiyorlar. Bu kadar basit.,2021-05-31 22:14:52
1399445167829139458,Herhangi bir meyhanede bu hafta 20.00 sularında sarhoş görülme olasılığım cok fazla görenler görmemezlikten gelirse sevinirim fav,2021-05-31 22:18:23
1399448024099835906,"Bu virüs ortalama 15 dakikada bulaşmıyor mu? Peki ben 21.00'a kadar aynı arkadaşlarımla, aynı samimiyetle saatlerce otururken neden 22.00'da kalkıp eve gitmek zorundayım? Ben GECE dolaşmak istiyorum. Gündüzü değil geceyi seviyorum belki. Bundan hükümete ne ya? Siz kimsiniz alooo",2021-05-31 22:29:44
1399450080189485061,"Eskiden insaları affetmek için hevesliydim,artık kırıldığımı bile belli etmeden uzaklaşıyorum.Çünkü sen söyledikten sonra fark edilen hatalar mutlaka tekrar ediliyor.Böyle olacağına,bırakın hiç düzelmesin,kalsın öyle.",2021-05-31 22:37:54
1399455716239462406,"Eğer olurda bir gün görüşmezsek, veya bidaha birbirimizi göremezsek şunu bil ki en büyük hayalimdi senin bana sarılman'23:00🌹",2021-05-31 23:00:18
1399458131638378499,"Ne hikmetse Virüs tam karanlık olunca (22:00) dışarı çıkıyor , virüs vampir mi bilmem ama biz zombi olduk iyice.",2021-05-31 23:09:53
1399462668176609282,"""Basın Odası"" olarak sözümüzü tutmaya devam ediyoruz. 2 formamız sahiplerine teslim edildi. Elimizden geldiğince insanları mutlu etmeye çalışıyoruz. Destekleriniz bizim için önemli.

00:00 🎙️ On Air",2021-05-31 23:27:55
1399464923776827394,mor ve ötesi &amp; maNga dinlediğim dönemler ne kadar güzelmiş..çocuğum falan hiçbir şey den anlamıyorum. kafa rahat. sadece hayal kuruyorum. take me back to early 00's.,2021-05-31 23:36:53
1399466422246457347,"Neden 22.00?

Bütün dert meyhaneler mi?

Bu virüs arkadaş gündüz uyuyup, gece mesai mi yapıyor?

Kötü niyetlisiniz kardeşim...",2021-05-31 23:42:50
1399470747945422854,"00:00
🧚🏻‍♀️🧚🏻‍♀️:🧚🏻‍♀️🧚🏻‍♀️
Gece perileri sever delileri 🌬💛

Herkese iyi geceler 🌗🌖
Uyumayanlar burda mı✨🤗",2021-06-01 00:00:01
1399471198967414786,Ay bu hesabımda ilk defa 00.00 aldım mutluyum :'),2021-06-01 00:01:49
1399472291310886918,"demek ki neymiş saat 21:00’e kadar memleket meselelerini,eski sevgiliye sayma sövme faslını,sağlam istihbaratları paylaşma işini,varsa şerefine yoksa sağlığımıza içme işimizi tamamlayacakmışız🥂eski sevgiliye msj eve gelince de atılır😉😂😂",2021-06-01 00:06:09
1399472940522131473,Gece 00:00dan sonra 30gb tarifem devreye girdiği için bir miktar mutlu oluyorum sjsjsjs,2021-06-01 00:08:44
1399473368987017217,"1 Haziran 2021, salı,saat 00.10,bizi seven herkese iyi geceler 🙋‍♀️😊",2021-06-01 00:10:26
1399473968432701454,aklıma babamın yurtdışında iş yeri açıcaz demesi benim ortaokulda arkadaşlarımla gidiyoruz diye vedalaşmam ve taşınmamız geldi...00:12..hüzünistandan selamlar,2021-06-01 00:12:49
1399474283278184455,Ölücez diye hayal de mi kurmayalım,2021-06-01 00:14:04
1399475135648833551,"... insan açılacak yerleri duyunca, açılmayacak dahası,21.00 den sonra çalışmak zorunda olan sektörler düşündükçe sevinmekten utanıyor... mutlu hissedemiyorum ben kendimi, yazık günahtır binlercesine...",2021-06-01 00:17:27
1399475234206629888,En sevdiğim sanatçının konserine gitmişim de saat 21:00 de bitirmiş gibi bi gece 😕,2021-06-01 00:17:51
1399476375090864129,Takvimin başında 00.00'ı bekleyip Haziran'a girmeyi kutladım. Yok böyle mutluluk yok böyle bir umut 🤞🏼,2021-06-01 00:22:23
1399479401847345157,"Monbebeee yarın 10.00-11.00 arası buralarda olmaya çalışın olur muu
11 de oylama bitiyor biliyorsunuz tetikte olmamız lazımm 

Zaten 11.30 da geri sayımm var
12.00 da da mv geliyor. 

Heyecannnn",2021-06-01 00:34:25
1399479708572585985,"Yazarsam bıkar, yazmazsam unutur diye korkuyorum",2021-06-01 00:35:38
1399480160139755524,keşke kuryelere çok maaş verilse ben sipariş verirken aşırı utanıyorum bu şahsı buraya kadar yormam gereksiz diye (00.37 dert edecek başka şey bulamadım),2021-06-01 00:37:25
1399480939953242115,"ben: Gücümün yetmediği şeyleri dert etmeyi bırakmalıyım, küçük zaferlere odaklanmalıyım
yine ben: *00:40* Marmara’yı kurtarmak için ne yapabilirim? 🤔🤔 Memleketimi kurtarmak için ne yapabilirim?? 🤔🤔 Milletimi kurtarmak için ne yapabilirim??? 🤔🤔",2021-06-01 00:40:31
1399481083046006787,Tanımadığım biriyle sabaha kadar dertleşmek istiyorum.,2021-06-01 00:41:05
1399481089761202177,Tam 00:00 da üst üste telefon hiç susmadı ağladım mutluluktan bunca insanın içine sevgim sığmış herkese teşekkür ederim 🎂🎂🥳🥳🥳🥳,2021-06-01 00:41:07
1399502053274226689,Hayat her gece üni hayali kurup uyanınca çalışamamak kadar acı,2021-06-01 02:04:25
1399518654929281029,22:00 dan sonra herkes sokakta olsa hangi birine ceza yazacak ? Birlik beraberlik günüdür sevgili Türk halkı,2021-06-01 03:10:23
1399542785330515968,Saat 22.00'  bu  akıllı Virüs püfür püfür yaz gecelerini de seviyormuş meğer insanları  evlere tıkıp ne planlıyorsa artık.,2021-06-01 04:46:16
1399579625764892673,"23.00’da bir salağın çöp kovasına arabayla çarpması sonucu korkup aşağı atlayan kola🤝1,5 saat boyunca aşağıda onu arayan ben🤝gece 4’de kapıya gelip patisiyle kapıya vuran kola",2021-06-01 07:12:40
1399592894739136514,Akşam 22:00 dan sonra bulaşan virüs yetmezmiş gibi Haziranda kışlıklarımı giymeye başladım. Bu durumda insan nasıl mutlu olabilir ki?,2021-06-01 08:05:23
1399594272756805632,"Sinemalar, yüzde 50 kapasite şartıyla 1 Haziran'dan itibaren Pazar hariç 07.00-21.00 saatleri arasında açılıyormuş. Ya tiyatrolar? Sadece açık havada mı sahnelenecek oyunlar? Ya opera-bale? Ya konserler? Sanat bir bütündür. Birine açıldı diye sevinip diğerlerini ihmal edemeyiz.",2021-06-01 08:10:52
1399605561222742019,Hani bir his varya hiç zevk alamıyorsan mutlu değilsen işte tam o noktadayım.,2021-06-01 08:55:43
1399606921573851137,Boşluklara gülümserim”,2021-06-01 09:01:08
1399617842287366144,"[2] Niye 22:00🕙⁉️
Zaten saat 21:00 de hava kararıyor. Açık hava tiyatrolarında en erken oynama saatimiz 21:15 hangi açık hava tiyatro gösterisinde kime ne bulaştı? Toplu taşımada, kongrede, boğaz turunda bulaşmayan virüs sanatsever mi çıktı?!!!",2021-06-01 09:44:31
1399620050395467776,Yeni ayın ilk gününe ay boşlukta başlıyoruz.  Saat 12:00'ye gösterene kadar güne adapte olmakta zorlanacağız. Heyheylerimiz üstümüzde olabilir. Ardından ise etkiye açık ve hassas bir ruh hali devreye giriyor. Bugün çok spiritüel bir gün olacak gibi duruyor...,2021-06-01 09:53:18
1399624608987455489,oha saat 10:00 olmuş ben sabah 06:00 sanıtordum yeminnen bu nasıl karanlık bir gün Ankara ???,2021-06-01 10:11:25
1399627602353135620,"Bir bilmecem var çocuklar. 22:00’den sonra hortlar sabah 07:00’de normale döner. Haftanın 6 günü masumdur Pazar günü canavarlaşır. Lebalebi sever konser, tiyatro dedimi gözü döner. Bilin bakalım bu nedir? 🦠",2021-06-01 10:23:18
1399647484591448065,Günaydın arkadaşlar. The Civil Wars neden dağıldı ya bence mükemmel ikiliydiler'i dert edebileceğim bir güne uyanmak isterdim ancak 22.00'dan sonra neden sokağa çıkamadığımı anlamaya çalışıyorum.,2021-06-01 11:42:19
1399649707778101257,"13.00'daki sınavı 11.00'da zannedip 10.00'da uyanmak eğitim aşkı değil, salt enayiliktir. Teşekkürler, sevgiler.",2021-06-01 11:51:09
1399665664567263235,Mutluymuş gibi yapan çok insan var.,2021-06-01 12:54:33
1399673042914189313,"5)Saat en geç 22.00'de yatmaya gidin.
6)Hata yapmaktan korkmayın.
7)Mazeret üretmeyin.
8)Un ve şekerden uzak durmaya çalışın.",2021-06-01 13:23:52
1399674061530218503,Mutlu olma yöntemlerinden biri de gece saat 03:00'e alarm kurup uyandıktan sonra aaaaaaaaaaaaaaaaaaa daha sabah işe gitmeme 4 saat var diyip geri yatıyorum.,2021-06-01 13:27:55
1399679670245801990,Köy yerinde sevgilin olması çok güzel gece 02:00 da evlerinin önüne gelip buluşmak kimse yok,2021-06-01 13:50:12
1399688553244803073,bugün heyecandan gebererek 18.00'ı beklememe gerek kalmayacak 17.45'e kadar sınavdayım zaten :'),2021-06-01 14:25:30
1399692392198967299,Hoş geldiniz anksiyete perileri,2021-06-01 14:40:45
1399694588424634371,Adliyede duruşmalar saat 09:00’a koyuluyor ama hakimlerin keyfine göre en erken 09:30’da 10:00’da duruşmalara başlanıyor. Tam saatinde gelmek zorunda olan yalnızca kim: AVUKAT.,2021-06-01 14:49:29
1399707606663548934,düşünsene turist sevgili yapmışsın sahilde bira içiyorsun saat 22.00 ve senin bal kabağına dönüşme vaktin. annskm yurtdışına böyle bile açılamıyoruz,2021-06-01 15:41:13
1399716357223092224,Üstad’a sormuşlar kırılan kalp yine sever mi? Üstad evet demiş. Yine sormuşlar: Üstadım siz hiç kırılan bardaktan su içtiniz mi? Üstad yine cevap vermiş: Peki sen hiç bardak kırıldı diye su içmekten vazgeçtin mi?,2021-06-01 16:15:59
1399721713131212806,Evin babası evdekilere  herkes sekizde evde olsun otoritesi gibi ülke yönetmek 22.00 den sonra sokakta olamazssın içemezssin yiyemezssin gezemessin   Şekli  reyiz izin vermiyor sevişemezssin öpüşemrzssin eğlenemez dans edemezssin babamız kızar,2021-06-01 16:37:16
1399726524673269765,Eve giriş saati hep 22.00 olacaksa yalnız ben eve çıkıp boşa kira vermiym,2021-06-01 16:56:23
1399730914020712450,bugün hot 100 açıklanıcak saat 18.00 de festa için bir şeyler gelebilir heyecandan bayılıcam heralde,2021-06-01 17:13:50
1399744440554635270,"sana düşman, bana düşman,
düşünen insana düşman,
vatan ki bu insanların evidir,
sevgilim, onlar vatana düşman diyen  şair gibi hissediyorum 😔",2021-06-01 18:07:35
1399745680600612870,Hadi Haziran ayı başarabilirsin inanıyorum mutlulukla gel bizee,2021-06-01 18:12:30
1399750762637541380,"Geçen akşamdan ailemizi ziyaret etmek için yola çıkmıştık. Yağmur, trafik derken saat 21:00'den sonra eve varabildik. O yaşadığım 1 saatlik adrenalini size anlatamam. Sanki ülkeye kaçak giriş yapmışım. Herkes benim kadar korksa ülkede suç oranı 0'a düşer yeminle..",2021-06-01 18:32:42
1399751663813025794,Ismini bile bilmediğin insanlara dert olmuşum devamkeeee:)😂😂😎,2021-06-01 18:36:17
1399794080972947466,":Her yüreğin harcı değildir dokunmadan sevmek.
▶️__________01:00",2021-06-01 21:24:50
1399802979251851272,Kimse kimseyi gerçekten sevmez,2021-06-01 22:00:11
1399804295122456577,"Düşünsenize şimdi Beyoğlu'nda izbe bir barda oturmuşuz ;Ahmet kaya çalıyor "" ""yakarım geceleri"" iki kadeh bir şeyler içiyoruz ve canım memleketin ahvaline kederleniyoruz !ahh ulan 22:00'dan sonra yakın geceleri...",2021-06-01 22:05:25
1399809279025106950,"Yalnız ölmek için doğmuş,
Kalabalık insanlarız...
Çok seveceğiz,
Yalnız ve pişman öleceğiz...",2021-06-01 22:25:13
1399809579219927045,"Seni gördüğüm gün, 
Çiçekler açmıştı en karanlık sokaklarımda.",2021-06-01 22:26:25
1399810897363800080,"""Sevebildiğin kadar sev, hayat kısa..""",2021-06-01 22:31:39
1399811322389356546,"Sevdiğinizin, sevildiğinizin kıymetini bilin, bir nefeslik yaşıyoruz...",2021-06-01 22:33:21
1399811580867534855,"Değişiyorum..
Ve içimde geriye dönmek korkusu var.",2021-06-01 22:34:22
1399825581554929664,"Kendime not ;
Mutlu olmalıyım çünkü kimse benim üzgün olmamı önemsemiyor.",2021-06-01 23:30:00
1399826961602682881,"Başıma bir iş gelmeyecekse kurumların 10:00-16:00 mesaisini normal mesaiden daha faydalı ve verimli görüyorum. Uykusuz, aç, kızgın, öfkeli ve tripli memurlar yerine uykusunu almış, doymuş, güleryüzlü, işten kaçmayan ve yardımsever memurlar görmeye başladım.Bu sistem devam etmeli.",2021-06-01 23:35:29
1399833156690366464,Seni çok seviyorum iyi geceler mesajını burdan atmak istedim 00.00❤️,2021-06-02 00:00:06
1399833258829955079,"00.00

Bunu gören herkes, sizi seviyorum 💜😽",2021-06-02 00:00:31
1399836023870394380,birbirlerine 00 ithaf eden sevgililer sayesinde saatin farkına varıyorum tesekkurlerr,2021-06-02 00:11:30
1399840335564611595,Gün boyu moodumun ve moralimin yerlerde olması ama gün sonunda ufacık bir şeyle keyfimin yerine gelmesi..  özlemişim böyle mutlulukları :),2021-06-02 00:28:38
1399841444123271172,"Zerre miktarda hissetmediğiniz dertlere üzülme geçer demek,çiçeğe bilerek basıp,üzülme açar demektir.",2021-06-02 00:33:02
1399843633428414466,gece 00:00 dan sonra istemsiz karanlık koridor fobisi yükleniyor 🥺,2021-06-02 00:41:44
1399845796070236166,"Bir çok kişinin hayali olursun gidip gerçeği olmak istersin,oda hayal olur´
00:50",2021-06-02 00:50:20
1399852604730052609,Her akşam sevdiğim bir usere ya 00.00 ya da 01.23 atacağım başlayalım,2021-06-02 01:17:23
1399854070345744385,Umutlar umulduklarıyla hayat bulurlarmış |00,2021-06-02 01:23:13
1399878420360802306,"03:00
Yalnızlık",2021-06-02 02:59:58
1399908566430068740,"Yahu 00.15 de uyudum şimdi uyandım yine ülke yangın yeri. İnanilmaz 4 saat içinde yine olan olmuş!

CB muazzam açıklamalarda bulunmuş. Bir düş yakamızdan kardeşim... Ne yaşam sevinci bıraktın, ne de bir umut ışığı...",2021-06-02 04:59:45
1399947387574042625,"01:00 = geçmişimi yaşadıklarımı kabulleniş 
01:10 = olmayacak hayaller kurup kendimi kandırma",2021-06-02 07:34:01
1399971410328670210,İnanki 5 kuruş karın yoktu senin zararını sevdim✨,2021-06-02 09:09:29
1399981936702074880,Ben seni bir ömür de severim bunu bil istedim...❤❤,2021-06-02 09:51:18
1399988431795675136,Yarın speaking quizim 13.30-14.00'da kesin unutcam xndmdmfmdkkfkd kingd0m için daha fazla heyecanlıyım,2021-06-02 10:17:07
1400013840000208897,"Mutluluktan delsin göğsümü, dayatılan bu hisler. 
Eğer eğlenmeyi başarabilirsem en güzel şarkıları sana dinletmek istiyorum; en sevdiğim kitabı sana okumak, çok ağladığım o filmi bir de seninle izlemek...""

￼
 00.00 Biri Sizi Düşünüyor, N. G. Kabal
Sayfa 390 - Ephesus Yayınları",2021-06-02 11:58:05
1400013970761736195,"Duygusal boşluklarını ancak kendin doldurabilirsin.
Kendime not ✍️",2021-06-02 11:58:36
1400035462794915841,"ben saat 12:00'da tekrar teyze oldum.
işten dolayı gidemiyorum ağlayacağım.
benim bacım zümzümü kucağına aldı anam çok hüzünlü bir poğaçayım şaun ben.....",2021-06-02 13:24:00
1400043447252291586,"Saat 12.00’de keman dersimi en azından 13.00’e ertelemek zorunda kaldım,zaten vaktim olmayacağını biliyordum da,umut işte.ama beş dk sonra saatin direkt 13.00 olması adil miydi ondan emin değilim🤯bu olayın üzerinden üç dört dk daha geçti ve 13.54 daha bu insan bir kahve içmedi.",2021-06-02 13:55:44
1400059163099680772,Yaşamaktan zevk almayan birini ölümle tehtit edemessin!,2021-06-02 14:58:10
1400064809777893376,Sevdiğiniz lezzetler tüm şubelerimizde Pazar hariç her gün 21:00’e kadar yeniden sizlerle 👌🏻🤗🥂♥️🍴🍳☕️,2021-06-02 15:20:37
1400091997550039040,Seni kıramam sevgisi has biriyim...🌺💙,2021-06-02 17:08:39
1400113883847835651,"Aylar üstüne dışarı çıkacağım. Yolumuz uzun, heyecanımız yüksek, gençliğimiz var 21:00’a kadar 3 mekan değişebiliriz🥳",2021-06-02 18:35:37
1400120023310602245,"Bu akşam saat 20:00'de Ukrayna ile karşılaşacak olan Ümit Milli Takım'ın, Ukrayna karşısındaki 11'i belli oldu. 

Berke, Bünyamin, Cemali, Ravil, Gökdeniz, Umut, Ömer Faruk, Erkan Eyibil, Erkan Süer, Ali Akman, Furkan.",2021-06-02 19:00:01
1400128912366129153,ilgi başlatır sevgi büyütür çabasızlık bitirir.,2021-06-02 19:35:20
1400129072873840645,çok güzel seven kadın..genelde değeri bilinmeyen kadındır.,2021-06-02 19:35:58
1400129322044768260,"""Tilkiye cesaretini göster demişler, gidip yavrusunu yemiş. Bazıları cesur olmayı sevdiklerini harcamak sanıyor.""",2021-06-02 19:36:58
1400130877703794692,Karısının sevdiği şarkı çıkınca yolu uzatıp bitmesini bekleyen koca mı 😇,2021-06-02 19:43:09
1400168289670664192,"Atanmışsın ve ilk iş olarak yüklü miktar borç batağına girmişsin.
Var bir hayalimiz 😍🤭😏😏",2021-06-02 22:11:48
1400171873401442310,Mutluluk bir lafa bakıyor. Mutsuzluk başka herşeye,2021-06-02 22:26:03
1400175798879981571,mutluluğu çorba yapıp elimize çatal verdiler bu da sizin ayıbınız olsun,2021-06-02 22:41:39
1400193517226450954,"“saygı herkese, sevgi layık olana..”",2021-06-02 23:52:03
1400194723831222273,'Sesindeki huzuru kimse bilmesin. Kıskanırım.',2021-06-02 23:56:51
1400195519922778117,"00.00 
Belki de hayat..!
Gerçeğin çıkmaz sokağında, hayallerin özgürlüğe kanat çırpmasıdır..!",2021-06-03 00:00:00
1400195575878979588,"Saat gece 00:00, sokak bomboş. Kulağımdaki kulaklıkta şu söz; “Yanında cüce kalırım, sana aşkım devdir. Sırf sen seviyorsun diye ben kendimi sevdim.” Sabaha kadar yürütür bu beni..",2021-06-03 00:00:14
1400195736738934792,"00.00
Gelecekteki sevgilime...",2021-06-03 00:00:52
1400195822927626241,00.00 ödcfc ailesi iyi ki siz iyi ki hepinizi cok seviyorum,2021-06-03 00:01:13
1400196445647609861,Nasıl Hala Sevebiliyorsun Seni Böyle Geberterek Yok Eden Bağırtanı?,2021-06-03 00:03:41
1400196675919040514,"00:00
Yaşadığın kadar yakınsın sonuna; ne kadar yaşarsan yaşa,
Sevdiğin kadardır ömrün.",2021-06-03 00:04:36
1400198797322559489,Saat 00:00 ı gösterdikten sonra sese tahammülümün kalmaması da sevdaya dahil mi?,2021-06-03 00:13:02
1400199785940914178,Arkadaşlar ben burda tanju  okan dinliyorum herkes neden bu kadar mutlu mesut 🥲,2021-06-03 00:16:58
1400204328422551553,00:34 tuğçeyle oturduk sevmediğimiz birini neden sevmediğimizi hatırlamaya çalışıyoruz,2021-06-03 00:35:01
1400204800692785153,Gereksiz üzülwek. .. eninde sonunda alışacağız buna ama biz neden buna alışmak zorunda bırakıldık 00.36 sorgusu.,2021-06-03 00:36:53
1400208413229993990,amk o değilde ben sezon finalini izlerken tek olcam amina kederimden bayılırım ya 00.51 sorgulamasi ben bayılırsam nolcak xbkwbdkwndmsnbsbxg,2021-06-03 00:51:14
1400208464916406276,"00.51|sevdiğin kadar sevilirsin ama sevmediklerin tarafından,",2021-06-03 00:51:27
1400210291158360064,"Burada herkesin bi grubu var da bi ben mi yalnızım acaba 
00.58 sorgulaması",2021-06-03 00:58:42
1400213715207741443,"10:00 : bugün çok mutlu olacağım
01:12 : kütahyadaki uçurumlar enter",2021-06-03 01:12:19
1400220636513964037,Hiç bişeyden mutlu değilim,2021-06-03 01:39:49
1400224418312429575,Hayal kırıklığı limitim doldu,2021-06-03 01:54:50
1400225249346691075,"Ben, senin beni sevebilme ihtimalini seviyordum
03.06.02.00",2021-06-03 01:58:09
1400231328474349570,Çilekli süt sevenleri üzmeyin,2021-06-03 02:22:18
1400241211122884613,"⁰³'⁰⁰
Gene yalnızlık tek başa
Derdini söyleme tek yaşa",2021-06-03 03:01:34
1400280891944013824,Tivitlerimi Türkiye saati ile 09:00-16:00 arasında beğenen arkadaşlarıma teşekkür ederim. Ben onları sabah uyanınca görüp seviniyorum.,2021-06-03 05:39:15
1400314449861431296,Papatya ister miydi ki bir seviyor bir sevmiyora kurban gitmeyi..🌼,2021-06-03 07:52:36
1400345316210233345,siz heyecanla 18.00'ı bekleyin ben de 18.00'da ayt'de olayım kahpe hayat,2021-06-03 09:55:15
1400346962868719617,Bugün 12.30-13.00'e kadar uyuma hayallerim vardı çok beklememek icin erkenden uyandım şak diye evren benimle dalga geçiyor,2021-06-03 10:01:47
1400352208806461441,Heyecanlı insanları seviyorum. Misal kendim ehehe ❤️,2021-06-03 10:22:38
1400384502619328513,"Hiç kimse aşık falan değil..
Sadece insanlar seviyor seviliyor,
Güvenmekte size kalmış..🖐️",2021-06-03 12:30:57
1400400788929777664,Saat 20:00’da 1 Milyon Videom yayında olucak çok heyecanlıyımmm,2021-06-03 13:35:40
1400408968732811269,"Laflarınız sahte,sevginiz gibi",2021-06-03 14:08:11
1400414165290962950,"Suni tohumlamaya tecavüz diyenler, yana yakıla gecenin 3:00'ünde ötenazi yaptırmak için geldim diyen bazı ""sözde"" hayvanseverlere de katil der mi bilemem.",2021-06-03 14:28:50
1400417920140853251,etütlemeye gidiyorum 15.00 - 22.00 arası içerik gelmezse sevinirim tşk,2021-06-03 14:43:45
1400431134270500869,"Saat 17.00 den Sonra Konyaaltı künefe yemeğe gidecem müsait olan varsa Buyursun.
Saygı Sevgi Titizlik ve Gizlilik çerçevesinde.
♥️💛🌹🌹🌹🌹💛♥️",2021-06-03 15:36:15
1400463677774434307,3 tane koreografi videosu gelicek aşırı heyecanlıyım saat biran önce 18.00 olsa da videolara kavuşsak,2021-06-03 17:45:34
1400473629528297483,Tam 18.00 da ararsan tabi sinirlenirim bi teaser heyecanı yaşatmıyorsunuz,2021-06-03 18:25:07
1400474954626392068,Bugün çok mutluyumm :)),2021-06-03 18:30:23
1400481262515675140,Seni sevmeyi seviyorum ❤️🔐❤️,2021-06-03 18:55:27
1400482111652511747,Seninle ölüme bile giterim ❤️🥰❤️,2021-06-03 18:58:49
1400482793986088966,bir süper güç istesem günde bir kez dünyanın bir yerine teleport olmayı seçerdim. gece 00.00'da da eve geri teleport olsam. yine yaşıyoruz hayallerde,2021-06-03 19:01:32
1400485372610629634,"Hevesler kursakta kalmakla meşhurmuş. 
'yakın arkadaş sözü'",2021-06-03 19:11:47
1400495072731402247,Yarın 09.00.. Ölüm saatim olarak geçilsin kayıtlara,2021-06-03 19:50:19
1400503571590828034,"İki sevgili mesaj akışı:09.00 günaydın,11.00 napıyorsun?, 13.00 tipler, 15.00 barışma,19.00 tekrar trip, 23.00 tartışma, kapanış.",2021-06-03 20:24:06
1400507208287281154,"Şuan hevesim çok fena yerlere imdi, abi 19:00 da st partisi vardı ya hay aklıma of nası kaçırırım",2021-06-03 20:38:33
1400510640545017862,"`Verdiği umudu geri alan, aldığı ahı da güle güle kullansın.'🖇",2021-06-03 20:52:11
